17172;1692164835.0651877
17172;1692164835.1924703
17172;1692164835.5198379
17172;1692164835.6183188
17172;1692164835.8380582
17172;1692164835.9541998
17172;1692164836.0899613
17172;1692164836.2011116
17172;1692164836.3033364
17172;1692164836.528275
17172;1692164836.7093883
17172;1692164836.8242862
134408;1692164836.9517424
91722;1692164837.0632195
135473;1692164837.164381
137346;1692164837.2588394
94710;1692164837.3900623
94771;1692164837.5000772
94819;1692164837.624247
94703;1692164837.7353685
147366;1692164837.8399394
108414;1692164837.974352
96231;1692164838.0951488
96983;1692164838.2366805
100471;1692164838.3241196
105510;1692164838.452377
105524;1692164838.5252914
108443;1692164838.64544
108487;1692164838.7705817
108303;1692164838.874601
107944;1692164839.0017278
97196;1692164839.2546184
165473;1692164839.542207
164633;1692164839.7239292
174175;1692164840.0244071
157945;1692164840.1915
144749;1692164840.5858188
148620;1692164840.683187
122535;1692164840.8394575
157553;1692164840.9427655
125683;1692164841.1658373
157482;1692164841.6489065
141304;1692164841.8307228
176600;1692164841.9562602
149130;1692164842.0613346
181509;1692164842.2138405
156452;1692164842.3660884
151570;1692164842.653357
156886;1692164842.9148984
135988;1692164843.3881047
132567;1692164843.5918343
134589;1692164843.722539
130282;1692164843.8647096
163237;1692164844.00634
181093;1692164844.1705165
159750;1692164844.4399247
168578;1692164844.5776615
149952;1692164844.7337313
146136;1692164844.8650224
145242;1692164845.0560107
162930;1692164845.1995852
151317;1692164845.3994377
144620;1692164845.5160036
161238;1692164845.726685
145936;1692164845.8610797
143975;1692164845.986996
12887;1692164848.7307832
55217;1692164848.8448517
47138;1692164848.9672897
72673;1692164849.3580928
122758;1692164849.4963102
91168;1692164849.6490562
110780;1692164849.7791169
154510;1692164850.613329
162008;1692164851.0594885
127068;1692164851.2498043
157098;1692164851.4095938
113382;1692164851.563286
163322;1692164851.6785278
145027;1692164851.8661664
155624;1692164851.9819286
167586;1692164852.2563648
120315;1692164852.3741238
169184;1692164852.5745206
128488;1692164852.719243
138332;1692164853.2944582
147147;1692164853.464921
142813;1692164853.63051
146017;1692164853.9817686
171957;1692164854.1088512
174568;1692164854.4072015
171560;1692164854.5853932
180482;1692164854.735988
181634;1692164854.8862548
173586;1692164855.0809932
169012;1692164855.2547424
212921;1692164855.4189813
168501;1692164855.564519
166330;1692164855.7519975
206510;1692164855.9103043
199197;1692164856.083279
129209;1692164856.268766
169991;1692164856.424063
163676;1692164856.5897193
193384;1692164856.741713
231259;1692164856.9102879
174514;1692164857.1373792
209290;1692164857.249609
165212;1692164857.8754919
24438;1692164860.3490229
116391;1692164860.5062923
64069;1692164860.683333
