36458;1692164887;229162;1692164887;425002;
36440;1692164887;436988;1692164887;625718;
36476;1692164887;637149;1692164887;809503;
36476;1692164887;827397;1692164888;23826;
36409;1692164888;37422;1692164888;225120;
36516;1692164888;237574;1692164888;415748;
36462;1692164888;431330;1692164888;646821;
36491;1692164888;657226;1692164888;856489;
36466;1692164888;870702;1692164889;84883;
36483;1692164889;98569;1692164889;268219;
36417;1692164889;277263;1692164889;500032;
36480;1692164889;517306;1692164889;669179;
36449;1692164889;678086;1692164889;838771;
36431;1692164889;848668;1692164890;38511;
36428;1692164890;54495;1692164890;251212;
36491;1692164890;269460;1692164890;450154;
36428;1692164890;462718;1692164890;682482;
36462;1692164890;697998;1692164890;934548;
34346;1692164890;957077;1692164891;100664;
35042;1692164891;130350;1692164891;304996;
35105;1692164891;317026;1692164891;479892;
35709;1692164891;487106;1692164891;670204;
32286;1692164891;687157;1692164891;899017;
32635;1692164891;909086;1692164892;73418;
33043;1692164892;89923;1692164892;261616;
33310;1692164892;277196;1692164892;481822;
32960;1692164892;510784;1692164892;712475;
33273;1692164892;729393;1692164892;888867;
33586;1692164892;909463;1692164893;92997;
33371;1692164893;107920;1692164893;270745;
33773;1692164893;295808;1692164893;472405;
34203;1692164893;487181;1692164893;678818;
34147;1692164893;701512;1692164893;848953;
34203;1692164893;857127;1692164894;17387;
34157;1692164894;28530;1692164894;180205;
34142;1692164894;198486;1692164894;434587;
34183;1692164894;446986;1692164894;606006;
34174;1692164894;628652;1692164894;782742;
34210;1692164894;797818;1692164894;960547;
34124;1692164894;977218;1692164895;249701;
34163;1692164895;257074;1692164895;420008;
34187;1692164895;439464;1692164895;600239;
34116;1692164895;617328;1692164895;784702;
34131;1692164895;797183;1692164895;971499;
34205;1692164895;987299;1692164896;155546;
34183;1692164896;168766;1692164896;338319;
34140;1692164896;349249;1692164896;505224;
34183;1692164896;529886;1692164896;687768;
34210;1692164896;697260;1692164896;860398;
34211;1692164896;877301;1692164897;28700;
34193;1692164897;37309;1692164897;195154;
34150;1692164897;227233;1692164897;380760;
34179;1692164897;397076;1692164897;566712;
34160;1692164897;577222;1692164897;723613;
34202;1692164897;741089;1692164897;918909;
34148;1692164897;927139;1692164898;84004;
34196;1692164898;97371;1692164898;274331;
34215;1692164898;287145;1692164898;449140;
34197;1692164898;457928;1692164898;613826;
34191;1692164898;627251;1692164898;784680;
34246;1692164898;799258;1692164898;977677;
36493;1692164898;987416;1692164899;160056;
26028;1692164899;183367;1692164899;303070;
34704;1692164899;317319;1692164899;512792;
34879;1692164899;527446;1692164899;714690;
39111;1692164899;727311;1692164899;920238;
34346;1692164899;947908;1692164900;186552;
34880;1692164900;197210;1692164900;370274;
35176;1692164900;387767;1692164900;611584;
35465;1692164900;627953;1692164900;783210;
34929;1692164900;821456;1692164901;40384;
35346;1692164901;57385;1692164901;208167;
35732;1692164901;217250;1692164901;406971;
35592;1692164901;417524;1692164901;624239;
35959;1692164901;638957;1692164901;851921;
36516;1692164901;867330;1692164902;55442;
36578;1692164902;67648;1692164902;238251;
36527;1692164902;247504;1692164902;423112;
36568;1692164902;437301;1692164902;602902;
36523;1692164902;619367;1692164902;804280;
36549;1692164902;819363;1692164902;997137;
36560;1692164903;8448;1692164903;209642;
36517;1692164903;228171;1692164903;414642;
36506;1692164903;427638;1692164903;595389;
36560;1692164903;613727;1692164903;788758;
36506;1692164903;797300;1692164904;43751;
36512;1692164904;57235;1692164904;247405;
36573;1692164904;258197;1692164904;417213;
36587;1692164904;427269;1692164904;604352;
36479;1692164904;618451;1692164904;774339;
36562;1692164904;816833;1692164905;47723;
36493;1692164905;85289;1692164905;269346;
36545;1692164905;283350;1692164905;457698;
36610;1692164905;469075;1692164905;633141;
36462;1692164905;649271;1692164905;812479;
36554;1692164905;827363;1692164905;974713;
36505;1692164906;10972;1692164906;176755;
36469;1692164906;187301;1692164906;362861;
36565;1692164906;378521;1692164906;541606;
36560;1692164906;557278;1692164906;730438;
36558;1692164906;747873;1692164906;914754;
36573;1692164906;927482;1692164907;140326;
24432;1692164907;223383;1692164907;385625;
23549;1692164907;408314;1692164907;563874;
30788;1692164907;577258;1692164907;718879;
35063;1692164907;727704;1692164907;901026;
35762;1692164907;923680;1692164908;118905;
35632;1692164908;129040;1692164908;357759;
32565;1692164908;367261;1692164908;527503;
33000;1692164908;538345;1692164908;682891;
33338;1692164908;721713;1692164908;886022;
33298;1692164908;897332;1692164909;49944;
32886;1692164909;58468;1692164909;206944;
33335;1692164909;221108;1692164909;406901;
33594;1692164909;428664;1692164909;600718;
33469;1692164909;618242;1692164909;775189;
33824;1692164909;787684;1692164909;953104;
34357;1692164909;967552;1692164910;132130;
33981;1692164910;147312;1692164910;317254;
34406;1692164910;329927;1692164910;501242;
34404;1692164910;520426;1692164910;674479;
34453;1692164910;688648;1692164910;857808;
34470;1692164910;867316;1692164911;76566;
34438;1692164911;90957;1692164911;264326;
34441;1692164911;277165;1692164911;435241;
34410;1692164911;448514;1692164911;614613;
34400;1692164911;627747;1692164911;781204;
34405;1692164911;820054;1692164911;986764;
34389;1692164911;997483;1692164912;161114;
34389;1692164912;178029;1692164912;355378;
34411;1692164912;367251;1692164912;574685;
34382;1692164912;588126;1692164912;770197;
34388;1692164912;788889;1692164912;949546;
34436;1692164912;968534;1692164913;161759;
34373;1692164913;178385;1692164913;374321;
34439;1692164913;391618;1692164913;581427;
34386;1692164913;597323;1692164913;764706;
34408;1692164913;778230;1692164913;969223;
34346;1692164913;987371;1692164914;152788;
34369;1692164914;170270;1692164914;340345;
34435;1692164914;357630;1692164914;558614;
34389;1692164914;567797;1692164914;751489;
34421;1692164914;767406;1692164914;982956;
34379;1692164914;997544;1692164915;169011;
34400;1692164915;179105;1692164915;369066;
36680;1692164915;377301;1692164915;661158;
25980;1692164915;677823;1692164915;792200;
34593;1692164915;810850;1692164915;996221;
38854;1692164916;7289;1692164916;189114;
38998;1692164916;197534;1692164916;412391;
34326;1692164916;428163;1692164916;590797;
34772;1692164916;607668;1692164916;751645;
35239;1692164916;772091;1692164916;966387;
35489;1692164916;977461;1692164917;223941;
35090;1692164917;238900;1692164917;413225;
35372;1692164917;428291;1692164917;634680;
35788;1692164917;655825;1692164917;812296;
35551;1692164917;827383;1692164917;981869;
35969;1692164918;4886;1692164918;200146;
36520;1692164918;217361;1692164918;383619;
36172;1692164918;405021;1692164918;573745;
36611;1692164918;590163;1692164918;803191;
36640;1692164918;817739;1692164919;36414;
36596;1692164919;78418;1692164919;286338;
36556;1692164919;298661;1692164919;472667;
36612;1692164919;487620;1692164919;666207;
36559;1692164919;677283;1692164919;848826;
36590;1692164919;857898;1692164920;19464;
36603;1692164920;38820;1692164920;197718;
36570;1692164920;207464;1692164920;390152;
36550;1692164920;407745;1692164920;563271;
36562;1692164920;577369;1692164920;726983;
36526;1692164920;740425;1692164920;915723;
36527;1692164920;928940;1692164921;85763;
36566;1692164921;103118;1692164921;269465;
36582;1692164921;287396;1692164921;468142;
36618;1692164921;479910;1692164921;656877;
36584;1692164921;667561;1692164921;839576;
36606;1692164921;850851;1692164922;1015;
36566;1692164922;17339;1692164922;178645;
36583;1692164922;202601;1692164922;412798;
36613;1692164922;431288;1692164922;645099;
36555;1692164922;658268;1692164922;866773;
36632;1692164922;877280;1692164923;64009;
36563;1692164923;80608;1692164923;258030;
36664;1692164923;267336;1692164923;474644;
36599;1692164923;489084;1692164923;693543;
36675;1692164923;708504;1692164923;886201;
36687;1692164923;909369;1692164924;83547;
36617;1692164924;97582;1692164924;276343;
36629;1692164924;287452;1692164924;463902;
36580;1692164924;483426;1692164924;638492;
36680;1692164924;647325;1692164924;815222;
36603;1692164924;828173;1692164924;966874;
36522;1692164925;1050;1692164925;167454;
36521;1692164925;179669;1692164925;375394;
36597;1692164925;387854;1692164925;557187;
36594;1692164925;567511;1692164925;732084;
36636;1692164925;795092;1692164926;15793;
36601;1692164926;27667;1692164926;310791;
36575;1692164926;327518;1692164926;478818;
36654;1692164926;499880;1692164926;672277;
36636;1692164926;687593;1692164926;838739;
36536;1692164926;857421;1692164927;72471;
36567;1692164927;100710;1692164927;280525;
36559;1692164927;300292;1692164927;465727;
36538;1692164927;477775;1692164927;653779;
36511;1692164927;667377;1692164927;826326;
36574;1692164927;841296;1692164928;22141;
36628;1692164928;37435;1692164928;192641;
36593;1692164928;208803;1692164928;404883;
36568;1692164928;418879;1692164928;631609;
36500;1692164928;656435;1692164928;886700;
36645;1692164928;897463;1692164929;75268;
36581;1692164929;88613;1692164929;272613;
36557;1692164929;287451;1692164929;451866;
36605;1692164929;467427;1692164929;627425;
36575;1692164929;637774;1692164929;801956;
36538;1692164929;817526;1692164930;8451;
36576;1692164930;20524;1692164930;288574;
36570;1692164930;299430;1692164930;481127;
36579;1692164930;498449;1692164930;665445;
36616;1692164930;681774;1692164930;861706;
36565;1692164930;877501;1692164931;138986;
36574;1692164931;147862;1692164931;317198;
36585;1692164931;327826;1692164931;533653;
36603;1692164931;548595;1692164931;704877;
36559;1692164931;719349;1692164931;899860;
36607;1692164931;907775;1692164932;72796;
36612;1692164932;99006;1692164932;262660;
36585;1692164932;277580;1692164932;447342;
36613;1692164932;461919;1692164932;636036;
36574;1692164932;647549;1692164932;828628;
36581;1692164932;837595;1692164933;11688;
36622;1692164933;27538;1692164933;430637;
36578;1692164933;448236;1692164933;634970;
36560;1692164933;647806;1692164933;861151;
36593;1692164933;877438;1692164934;69221;
36542;1692164934;80531;1692164934;258190;
36614;1692164934;267695;1692164934;440724;
36537;1692164934;458272;1692164934;720136;
36602;1692164934;737585;1692164934;935524;
36570;1692164934;953257;1692164935;178501;
36574;1692164935;187621;1692164935;351497;
36563;1692164935;367693;1692164935;547337;
36608;1692164935;557780;1692164935;729140;
36615;1692164935;737403;1692164935;960811;
64517;1692164935;978348;1692164936;276701;
23661;1692164936;288729;1692164936;395002;
30901;1692164936;407637;1692164936;540476;
35244;1692164936;557532;1692164936;736750;
35814;1692164936;747591;1692164936;907632;
32210;1692164936;920211;1692164937;93844;
32633;1692164937;110059;1692164937;281429;
32579;1692164937;298805;1692164937;458051;
33135;1692164937;467446;1692164937;628742;
33295;1692164937;637885;1692164937;802070;
32996;1692164937;817516;1692164937;960072;
33220;1692164938;8134;1692164938;176332;
33616;1692164938;187722;1692164938;339273;
33433;1692164938;348532;1692164938;557960;
33837;1692164938;568070;1692164938;721065;
34218;1692164938;748561;1692164938;976817;
34021;1692164938;987707;1692164939;180207;
34290;1692164939;188172;1692164939;348528;
34348;1692164939;360865;1692164939;530860;
34238;1692164939;550731;1692164939;703602;
34285;1692164939;717481;1692164939;882515;
34231;1692164939;905854;1692164940;122222;
26011;1692164940;298814;1692164940;420222;
26028;1692164940;439611;1692164940;559532;
34676;1692164940;593095;1692164940;765221;
38912;1692164940;779815;1692164940;989351;
39065;1692164941;347;1692164941;195951;
34477;1692164941;207656;1692164941;364198;
34820;1692164941;393013;1692164941;587336;
35375;1692164941;597849;1692164941;750074;
35562;1692164941;792829;1692164941;969144;
35034;1692164941;979183;1692164942;153466;
35384;1692164942;167454;1692164942;314906;
35884;1692164942;330512;1692164942;581256;
35572;1692164942;597798;1692164942;780694;
35975;1692164942;797878;1692164942;957115;
36536;1692164942;967697;1692164943;129148;
36196;1692164943;137966;1692164943;359797;
36621;1692164943;377478;1692164943;635451;
36675;1692164943;650346;1692164943;817374;
36654;1692164943;827727;1692164944;27344;
36625;1692164944;47554;1692164944;228026;
36627;1692164944;237823;1692164944;414911;
36645;1692164944;427610;1692164944;614258;
36604;1692164944;629934;1692164944;825888;
36569;1692164944;837483;1692164945;1973;
36607;1692164945;17695;1692164945;176902;
36652;1692164945;192096;1692164945;367577;
36617;1692164945;377598;1692164945;578090;
36558;1692164945;597509;1692164945;764358;
36530;1692164945;777550;1692164945;956764;
36568;1692164945;969011;1692164946;147251;
36570;1692164946;157499;1692164946;332765;
36554;1692164946;347600;1692164946;505904;
36581;1692164946;517572;1692164946;686389;
36640;1692164946;697917;1692164946;863963;
36610;1692164946;889494;1692164947;64874;
36612;1692164947;78092;1692164947;234738;
36649;1692164947;248719;1692164947;419436;
36573;1692164947;427757;1692164947;608612;
36635;1692164947;618844;1692164947;877624;
36643;1692164947;897644;1692164948;89414;
36602;1692164948;102633;1692164948;313348;
36636;1692164948;327611;1692164948;561237;
36643;1692164948;581429;1692164948;768499;
36653;1692164948;777751;1692164948;961850;
36636;1692164948;977703;1692164949;151301;
36576;1692164949;167740;1692164949;348994;
36659;1692164949;357668;1692164949;542036;
36515;1692164949;562149;1692164949;738097;
36547;1692164949;747601;1692164949;932475;
36626;1692164949;948087;1692164950;107581;
36536;1692164950;123090;1692164950;317949;
36628;1692164950;340142;1692164950;531384;
36664;1692164950;547641;1692164950;705210;
36654;1692164950;717603;1692164950;897759;
36625;1692164950;907734;1692164951;72124;
36619;1692164951;87903;1692164951;271216;
36584;1692164951;293742;1692164951;452750;
36639;1692164951;467633;1692164951;632107;
36607;1692164951;648792;1692164951;806859;
36613;1692164951;817635;1692164951;997674;
36695;1692164952;7592;1692164952;304661;
36647;1692164952;327967;1692164952;530076;
23951;1692164954;674273;1692164954;778311;
23588;1692164954;787778;1692164954;889266;
33364;1692164954;907640;1692164955;71722;
33794;1692164955;97358;1692164955;250565;
33775;1692164955;267698;1692164955;432283;
34222;1692164955;448712;1692164955;605183;
34232;1692164955;617738;1692164955;776596;
34235;1692164955;797874;1692164955;986280;
34252;1692164955;997984;1692164956;145698;
34253;1692164956;157748;1692164956;376958;
34244;1692164956;387620;1692164956;642681;
34251;1692164956;657847;1692164956;833207;
34254;1692164956;847750;1692164957;8172;
34200;1692164957;17813;1692164957;232248;
34254;1692164957;248028;1692164957;415457;
34242;1692164957;427723;1692164957;600565;
34181;1692164957;617719;1692164957;788011;
34213;1692164957;798160;1692164957;967721;
34236;1692164957;997698;1692164958;167099;
34247;1692164958;177692;1692164958;359445;
34236;1692164958;368436;1692164958;558514;
34303;1692164958;568561;1692164958;753364;
34168;1692164958;767795;1692164958;932543;
34255;1692164958;948967;1692164959;108456;
34270;1692164959;117709;1692164959;280665;
34266;1692164959;297895;1692164959;479088;
34230;1692164959;503957;1692164959;679712;
34271;1692164959;687814;1692164959;853508;
34340;1692164959;867816;1692164960;28188;
34218;1692164960;38177;1692164960;193910;
34289;1692164960;213336;1692164960;350996;
34243;1692164960;394539;1692164960;548448;
34283;1692164960;557918;1692164960;717186;
34304;1692164960;727793;1692164961;134984;
34251;1692164961;147852;1692164961;394806;
34257;1692164961;407882;1692164961;590529;
34253;1692164961;607835;1692164961;762439;
34268;1692164961;793453;1692164961;994467;
34193;1692164962;17061;1692164962;226931;
34257;1692164962;237827;1692164962;438157;
34306;1692164962;450196;1692164962;623455;
34272;1692164962;637795;1692164962;794336;
34268;1692164962;810365;1692164962;950144;
34344;1692164962;992928;1692164963;158485;
34232;1692164963;173948;1692164963;349109;
34295;1692164963;357604;1692164963;584156;
34226;1692164963;597811;1692164963;779949;
34242;1692164963;797839;1692164963;965813;
34293;1692164963;977793;1692164964;130548;
34320;1692164964;163311;1692164964;330245;
34291;1692164964;347806;1692164964;517056;
34235;1692164964;528720;1692164964;706587;
34276;1692164964;718770;1692164964;894675;
34239;1692164964;907796;1692164965;102577;
34235;1692164965;117883;1692164965;493963;
34292;1692164965;510181;1692164965;668363;
34232;1692164965;694531;1692164965;867439;
34220;1692164965;878073;1692164966;68569;
34224;1692164966;77847;1692164966;324029;
34260;1692164966;337777;1692164966;496826;
34265;1692164966;508710;1692164966;667478;
34262;1692164966;690935;1692164966;887669;
34234;1692164966;899157;1692164967;54967;
34252;1692164967;95300;1692164967;262950;
34253;1692164967;277851;1692164967;459457;
34249;1692164967;472945;1692164967;634315;
34230;1692164967;647934;1692164967;798117;
34255;1692164967;807914;1692164967;964647;
34270;1692164967;992420;1692164968;153235;
34285;1692164968;168594;1692164968;330541;
34256;1692164968;349398;1692164968;572860;
34223;1692164968;587992;1692164968;765842;
26089;1692164968;879378;1692164969;11830;
26079;1692164969;28028;1692164969;145242;
39287;1692164969;180828;1692164969;358271;
39205;1692164969;367664;1692164969;536346;
34339;1692164969;550184;1692164969;743245;
34757;1692164969;778534;1692164969;945148;
35331;1692164969;959421;1692164970;112413;
35506;1692164970;127858;1692164970;378043;
35001;1692164970;388210;1692164970;561413;
35279;1692164970;578028;1692164970;776515;
35739;1692164970;787819;1692164970;950388;
35489;1692164970;976687;1692164971;181954;
36017;1692164971;201236;1692164971;372565;
36565;1692164971;387837;1692164971;559050;
36492;1692164971;576586;1692164971;760334;
36596;1692164971;781418;1692164971;942146;
36571;1692164971;957723;1692164972;170739;
36563;1692164972;187757;1692164972;343686;
36567;1692164972;376145;1692164972;596458;
36516;1692164972;607931;1692164972;814622;
49637;1692164972;828100;1692164973;75533;
23618;1692164973;87932;1692164973;209099;
35581;1692164973;221049;1692164973;397768;
36033;1692164973;408016;1692164973;595466;
32340;1692164973;610668;1692164973;776431;
32682;1692164973;788818;1692164973;933501;
33057;1692164973;947727;1692164974;215110;
33350;1692164974;241603;1692164974;421881;
32960;1692164974;443715;1692164974;596246;
33279;1692164974;608146;1692164974;750908;
33707;1692164974;787060;1692164974;953733;
33516;1692164974;970761;1692164975;125538;
33889;1692164975;138852;1692164975;306331;
34285;1692164975;318735;1692164975;477687;
34297;1692164975;488338;1692164975;674915;
34237;1692164975;687974;1692164975;873875;
34211;1692164975;888018;1692164976;55971;
34282;1692164976;73937;1692164976;234804;
34229;1692164976;249454;1692164976;416908;
34226;1692164976;433490;1692164976;598744;
34255;1692164976;607990;1692164976;778671;
34220;1692164976;788973;1692164976;941508;
34180;1692164976;986187;1692164977;143048;
34229;1692164977;164608;1692164977;320151;
34197;1692164977;340735;1692164977;492795;
34214;1692164977;508068;1692164977;673560;
34209;1692164977;687944;1692164977;853082;
34248;1692164977;868129;1692164978;30472;
34276;1692164978;47728;1692164978;197329;
34227;1692164978;211754;1692164978;376214;
34243;1692164978;388695;1692164978;583544;
34194;1692164978;597952;1692164978;780035;
34191;1692164978;797730;1692164978;979216;
34248;1692164978;989857;1692164979;157586;
34226;1692164979;185463;1692164979;347119;
34232;1692164979;358861;1692164979;525810;
34181;1692164979;537953;1692164979;701660;
34207;1692164979;718697;1692164979;878203;
34241;1692164979;887868;1692164980;53046;
34227;1692164980;84415;1692164980;252310;
34198;1692164980;268034;1692164980;420131;
34164;1692164980;439218;1692164980;602089;
34204;1692164980;617987;1692164980;784569;
34212;1692164980;798937;1692164980;964152;
34228;1692164980;983801;1692164981;128618;
34202;1692164981;140322;1692164981;334869;
34204;1692164981;350807;1692164981;491482;
34221;1692164981;508009;1692164981;650367;
34276;1692164981;683196;1692164981;829629;
34205;1692164981;837990;1692164982;3092;
34216;1692164982;17865;1692164982;174904;
34223;1692164982;187954;1692164982;333834;
34216;1692164982;383472;1692164982;552287;
34238;1692164982;567972;1692164982;758456;
34276;1692164982;768290;1692164983;27615;
34187;1692164983;38091;1692164983;212407;
34196;1692164983;228047;1692164983;375102;
34278;1692164983;387971;1692164983;601385;
34254;1692164983;618628;1692164983;777513;
34194;1692164983;791099;1692164983;994737;
34313;1692164984;7964;1692164984;265995;
34232;1692164984;277988;1692164984;456030;
34200;1692164984;468259;1692164984;614566;
34194;1692164984;628197;1692164984;819244;
26058;1692164984;972342;1692164985;98767;
39211;1692164985;107991;1692164985;301376;
39091;1692164985;318255;1692164985;484967;
34415;1692164985;498659;1692164985;655109;
34897;1692164985;670562;1692164985;822732;
34863;1692164985;839241;1692164986;25292;
35224;1692164986;37806;1692164986;205414;
35581;1692164986;220190;1692164986;406235;
34977;1692164986;419219;1692164986;580503;
35442;1692164986;597778;1692164986;756107;
35838;1692164986;773131;1692164986;946208;
35610;1692164986;958060;1692164987;146677;
36058;1692164987;162238;1692164987;510985;
36604;1692164987;532981;1692164987;694677;
36658;1692164987;710374;1692164987;880999;
36600;1692164987;901001;1692164988;71283;
36630;1692164988;87922;1692164988;270916;
36663;1692164988;287890;1692164988;486938;
36676;1692164988;497848;1692164988;704596;
36654;1692164988;719308;1692164988;913177;
39796;1692164988;928248;1692164989;112874;
23603;1692164989;128056;1692164989;230059;
31088;1692164989;279508;1692164989;412796;
31021;1692164989;427776;1692164989;563519;
35247;1692164989;581227;1692164989;742008;
35899;1692164989;758105;1692164989;922598;
32356;1692164989;938084;1692164990;93374;
32662;1692164990;107979;1692164990;267036;
33136;1692164990;278896;1692164990;481741;
33112;1692164990;500655;1692164990;635832;
33103;1692164990;679017;1692164990;838467;
33029;1692164990;847966;1692164990;994579;
33345;1692164991;8347;1692164991;164875;
33652;1692164991;178334;1692164991;332208;
33493;1692164991;348382;1692164991;501567;
33754;1692164991;521575;1692164991;790140;
34260;1692164991;808003;1692164991;966062;
34207;1692164991;978361;1692164992;140758;
34218;1692164992;159092;1692164992;314666;
34318;1692164992;327976;1692164992;478681;
34239;1692164992;488330;1692164992;644069;
34219;1692164992;677752;1692164992;823622;
34279;1692164992;838053;1692164993;43334;
36609;1692164993;58556;1692164993;233001;
26198;1692164993;247840;1692164993;381171;
39053;1692164993;398364;1692164993;658149;
39077;1692164993;673526;1692164993;870453;
34882;1692164993;891251;1692164994;166608;
35338;1692164994;177866;1692164994;334946;
35568;1692164994;366001;1692164994;529029;
35027;1692164994;538082;1692164994;709164;
35340;1692164994;719725;1692164994;876249;
35884;1692164994;888054;1692164995;53739;
35518;1692164995;68192;1692164995;222771;
35543;1692164995;238158;1692164995;404363;
36051;1692164995;417907;1692164995;594790;
36657;1692164995;608077;1692164995;772709;
36707;1692164995;788067;1692164995;935895;
36685;1692164995;964636;1692164996;328596;
36734;1692164996;337972;1692164996;517821;
36557;1692164996;529288;1692164996;697421;
36665;1692164996;707985;1692164996;889810;
36597;1692164996;911259;1692164997;116183;
50298;1692164997;135841;1692164997;390315;
23561;1692164997;408057;1692164997;527733;
31045;1692164997;589171;1692164997;739996;
35514;1692164997;759672;1692164997;934221;
36005;1692164997;949615;1692164998;122271;
32280;1692164998;139135;1692164998;306802;
32705;1692164998;318023;1692164998;449311;
33024;1692164998;477309;1692164998;740921;
33089;1692164998;768607;1692164998;970130;
33022;1692164998;987858;1692164999;141715;
33288;1692164999;175548;1692164999;345763;
33644;1692164999;357952;1692164999;535484;
33554;1692164999;548295;1692164999;693657;
33769;1692164999;718973;1692164999;860509;
34221;1692164999;880431;1692165000;31646;
34215;1692165000;48402;1692165000;214589;
34244;1692165000;231888;1692165000;459198;
34183;1692165000;467950;1692165000;695194;
34275;1692165000;708419;1692165000;878292;
34175;1692165000;888189;1692165001;68557;
34242;1692165001;78338;1692165001;245773;
34247;1692165001;277502;1692165001;446560;
34242;1692165001;457958;1692165001;633349;
34179;1692165001;652665;1692165001;836191;
34255;1692165001;849930;1692165002;13981;
34153;1692165002;34554;1692165002;205485;
34232;1692165002;217978;1692165002;384564;
34232;1692165002;402720;1692165002;563400;
34284;1692165002;582150;1692165002;737461;
34211;1692165002;748240;1692165002;899133;
34209;1692165002;908296;1692165003;54130;
34196;1692165003;75325;1692165003;269094;
34268;1692165003;277901;1692165003;443398;
34253;1692165003;473672;1692165003;683759;
34254;1692165003;698777;1692165003;857006;
34218;1692165003;874240;1692165004;52760;
34148;1692165004;70363;1692165004;271423;
34210;1692165004;288459;1692165004;491818;
34271;1692165004;508625;1692165004;669817;
34150;1692165004;678001;1692165004;951665;
34220;1692165004;968699;1692165005;136877;
