23013;1692164828.0241845
17172;1692164828.1390588
17172;1692164828.2711277
17172;1692164828.5021236
17172;1692164828.6272914
17172;1692164828.7428114
17172;1692164829.229492
17172;1692164829.3477156
17172;1692164829.5370123
17172;1692164829.6427257
17172;1692164829.8886766
117671;1692164830.0564137
121037;1692164830.1767564
22700;1692164833.3461185
42193;1692164833.4755673
56438;1692164833.6813128
81673;1692164833.8643456
107771;1692164834.0530343
93117;1692164834.2239118
136944;1692164834.3899865
101803;1692164834.4905353
149435;1692164834.5963323
91673;1692164834.7630725
105495;1692164834.8690624
112746;1692164834.979955
154712;1692164835.3074584
154011;1692164835.406105
160053;1692164835.7412207
168977;1692164836.416917
173630;1692164839.102136
184780;1692164839.4103312
157481;1692164839.8809125
134865;1692164840.412003
139131;1692164841.3753617
151533;1692164841.4986281
151074;1692164842.5030878
167839;1692164842.7860754
154160;1692164843.0983527
159296;1692164843.260089
22365;1692164846.4163926
44670;1692164846.5759232
56165;1692164846.8240337
87431;1692164847.1922376
136430;1692164847.3579376
95211;1692164847.5141075
151989;1692164847.6743016
106732;1692164847.8844483
164733;1692164848.0401583
166993;1692164848.1998968
156695;1692164848.3997772
146340;1692164848.6310055
163302;1692164849.2106535
139005;1692164849.9981558
168379;1692164850.1384468
170317;1692164850.2866075
163006;1692164850.4651105
173110;1692164850.7523227
135927;1692164850.888137
145466;1692164852.0781732
165781;1692164852.8793828
141788;1692164852.9898114
171750;1692164853.1902974
170533;1692164853.7984889
165362;1692164854.271742
52371;1692164857.4698937
76656;1692164857.5994737
104506;1692164857.744344
118234;1692164858.051979
132303;1692164858.2878897
151748;1692164858.4212565
141612;1692164858.5634177
136269;1692164858.7831776
137834;1692164858.905143
146648;1692164859.0728269
160836;1692164859.2068837
167002;1692164859.3673596
158498;1692164859.518766
166050;1692164859.672673
169200;1692164859.8202405
157155;1692164860.0178676
177202;1692164860.206645
161147;1692164861.3400621
152678;1692164861.491267
158272;1692164862.8580453
145594;1692164862.9912865
175518;1692164863.1844945
173886;1692164863.2864816
160236;1692164864.64591
172761;1692164865.0080605
143144;1692164865.1798162
163050;1692164865.320526
153580;1692164865.5013332
148769;1692164866.8639948
176156;1692164867.0678134
173063;1692164867.219211
148559;1692164867.3808012
161343;1692164867.5171843
153432;1692164867.6755955
170505;1692164867.8197203
166785;1692164867.9360142
152873;1692164868.2077029
160495;1692164868.3699436
161980;1692164868.509334
160233;1692164868.650516
170525;1692164868.9191773
163732;1692164869.39747
152715;1692164869.5531185
148764;1692164869.696993
156456;1692164870.2115204
184751;1692164871.4957547
144628;1692164871.646077
148395;1692164871.766941
211376;1692164872.0287123
188106;1692164872.1774158
150890;1692164872.926817
152119;1692164873.0743046
132406;1692164873.5642755
143486;1692164873.6909719
151599;1692164873.8718858
103809;1692164882.635113
138936;1692164882.791781
157579;1692164882.9325716
154649;1692164883.1060266
160822;1692164883.2500918
141571;1692164883.6687775
142495;1692164883.835445
146177;1692164884.0414422
149165;1692164884.1836662
134523;1692164884.4292638
161792;1692164885.7318823
148323;1692164886.8562841
148960;1692164887.0206914
153072;1692164887.1921709
154916;1692164887.3625858
185597;1692164887.8745377
149317;1692164888.0828757
151972;1692164888.2278388
187112;1692164888.3850825
155420;1692164888.5647552
188531;1692164889.390673
170575;1692164889.8906314
166717;1692164890.552574
156686;1692164890.7670891
26278;1692164893.4781754
52541;1692164893.6645305
49739;1692164897.4792948
82126;1692164897.7298746
88130;1692164897.8829193
123572;1692164898.031692
97814;1692164898.3112128
121165;1692164898.4402766
96244;1692164898.5913305
112168;1692164898.7355187
117315;1692164898.8382025
121411;1692164898.982281
120857;1692164899.0842113
100694;1692164899.333421
121543;1692164899.5114412
110602;1692164899.6642647
118049;1692164899.880223
142915;1692164900.0390155
96137;1692164900.1746275
116232;1692164900.2878683
131148;1692164900.4046502
118306;1692164900.5080194
16449;1692164903.3934133
44732;1692164903.7814913
76333;1692164903.9314523
60558;1692164904.0354836
62967;1692164904.1816201
81374;1692164904.3866522
88774;1692164904.552491
122338;1692164904.8414505
94157;1692164905.194779
122496;1692164905.4618697
129363;1692164905.6325436
145848;1692164905.7359824
135670;1692164905.986695
156156;1692164906.1401513
138609;1692164906.3093681
111483;1692164906.5595584
149737;1692164906.9421196
169886;1692164907.1336694
163776;1692164907.2923243
152779;1692164907.9191527
146889;1692164908.0541751
136940;1692164908.3467379
123390;1692164909.111641
125178;1692164909.4593725
127569;1692164909.6087015
199858;1692164909.7892482
172281;1692164909.9664361
170652;1692164910.72948
167097;1692164910.8846781
147637;1692164911.3744552
161378;1692164912.190756
146079;1692164912.3138807
144556;1692164912.8074985
156099;1692164912.9690287
159426;1692164913.113131
146457;1692164914.0769572
121349;1692164914.2075925
160458;1692164914.9527
173917;1692164915.7375355
162935;1692164916.3987732
187864;1692164916.5696278
138910;1692164916.699317
147940;1692164918.015944
152664;1692164918.1688492
52485;1692164921.6009119
79930;1692164921.92692
61937;1692164925.2291207
69441;1692164925.4029045
86125;1692164925.533811
111294;1692164925.722999
95032;1692164925.8955255
121835;1692164926.0039887
96516;1692164926.1851273
98124;1692164926.3188095
99631;1692164926.460413
99407;1692164926.5933757
122816;1692164927.0127795
125599;1692164927.2874901
122083;1692164927.4109097
119189;1692164927.6582818
124534;1692164928.0101345
147712;1692164928.2425501
144005;1692164928.3916628
143546;1692164928.8702288
119372;1692164928.9950504
113226;1692164929.1443555
146019;1692164929.5283866
144662;1692164930.020304
144568;1692164930.374106
126919;1692164930.6451323
150931;1692164930.867413
135275;1692164930.986214
130909;1692164931.2417216
141343;1692164931.3788354
143829;1692164931.6025884
155913;1692164931.7412288
136625;1692164931.8667672
142745;1692164932.2860544
159979;1692164932.8809237
161671;1692164933.0688875
173349;1692164933.1663005
164716;1692164933.6236427
120149;1692164934.1219952
168809;1692164935.3125713
169195;1692164935.9041653
153667;1692164936.1890817
160054;1692164937.3472166
88270;1692164942.4677172
106745;1692164942.9966345
117756;1692164943.1508539
119466;1692164943.323096
134706;1692164943.611436
132485;1692164943.759169
39244;1692164946.2998557
63278;1692164946.470033
64711;1692164946.7326913
70066;1692164946.8414087
78310;1692164947.2337382
82852;1692164947.3609855
36954;1692164949.9088628
44097;1692164950.0646732
35181;1692164952.7765722
40893;1692164952.9145787
33050;1692164953.0169857
39542;1692164953.173157
46919;1692164953.3166363
60159;1692164953.4751432
52262;1692164953.610623
53459;1692164953.7223842
75833;1692164953.880002
56799;1692164954.0063643
61851;1692164954.1133425
77852;1692164954.2199593
60429;1692164954.3578172
71605;1692164954.4671645
62140;1692164954.7494113
111892;1692164954.883181
71884;1692164955.0543337
116399;1692164955.1885438
121511;1692164955.289782
71023;1692164955.6546729
107204;1692164955.780014
84084;1692164955.8960621
79471;1692164956.0174973
118890;1692164956.1608427
105492;1692164956.3084755
115935;1692164956.554586
124210;1692164956.6618059
84539;1692164956.811704
111525;1692164956.96617
95012;1692164957.1969488
133228;1692164957.3371208
109747;1692164957.6467605
118387;1692164957.8060942
134155;1692164957.9371452
100918;1692164958.0969868
137440;1692164958.4101675
121041;1692164958.6215057
112159;1692164959.1391678
112144;1692164959.2799563
134921;1692164959.4370182
28037;1692164966.082542
38845;1692164966.2378454
56527;1692164966.5479634
59398;1692164969.2017524
77224;1692164969.4494836
82670;1692164969.6666355
83474;1692164969.7851694
103262;1692164969.920887
93962;1692164970.3847442
101526;1692164970.5231984
109191;1692164970.6533859
153079;1692164970.8627458
109330;1692164971.3296778
78252;1692164971.5537703
158793;1692164971.6920512
144888;1692164971.9170876
117235;1692164972.183279
122877;1692164972.297833
28342;1692164974.6061678
54909;1692164974.8323588
58687;1692164974.9324443
78890;1692164975.189667
80738;1692164975.2809746
97548;1692164975.469203
94838;1692164975.640756
135823;1692164976.004341
123776;1692164976.3535893
88875;1692164976.6990464
87610;1692164976.811776
156535;1692164977.319122
102842;1692164977.4825785
162635;1692164977.645109
98605;1692164977.8217304
104390;1692164978.065648
170411;1692164978.227161
168535;1692164978.3877912
197869;1692164978.5916228
121019;1692164978.7222638
141223;1692164978.958879
118498;1692164980.4752128
145960;1692164981.3099358
178131;1692164981.7735734
163043;1692164982.217361
151938;1692164982.3542812
159026;1692164982.5092504
221677;1692164983.086369
158137;1692164983.239116
155088;1692164983.3771992
152843;1692164983.5980735
153690;1692164983.7564018
163578;1692164983.9570496
165968;1692164984.5095725
152500;1692164984.6705282
188589;1692164984.9523482
157926;1692164985.2755907
175552;1692164985.4349725
169628;1692164985.862749
157120;1692164986.0205235
194252;1692164986.6487684
177236;1692164986.9108708
178413;1692164987.5369031
166298;1692164988.6165853
183044;1692164989.0945134
167342;1692164989.3837097
179133;1692164989.9960496
194575;1692164990.3225534
167272;1692164990.5106254
154489;1692164990.648528
178543;1692164990.7732954
188004;1692164991.555637
177063;1692164991.7821481
187899;1692164991.9502795
210935;1692164992.130884
186735;1692164992.8667145
179485;1692164992.9887357
99702;1692164996.3181708
114172;1692164996.5948775
113671;1692164996.754674
129876;1692164997.0698032
164681;1692164997.2892227
153003;1692164997.5152986
159121;1692164997.8591871
156486;1692164998.184996
150832;1692164998.3386865
158687;1692164998.4740303
158427;1692164998.7607963
151802;1692164998.9699697
175930;1692164999.108813
153582;1692164999.2746477
161342;1692164999.4060519
156555;1692164999.5843842
170340;1692164999.7018898
184907;1692164999.978337
163773;1692165000.767442
167808;1692165000.9262772
165712;1692165001.0964365
145966;1692165001.2491074
168863;1692165001.4068866
158572;1692165001.7048619
169853;1692165001.8582528
164663;1692165002.039232
161642;1692165002.191441
150429;1692165002.3790197
167048;1692165002.5297306
161092;1692165002.671993
170703;1692165003.4823525
159776;1692165003.6646798
165895;1692165003.8135636
189008;1692165004.3181908
182825;1692165004.4735122
159786;1692165004.6437192
162100;1692165004.7882752
153844;1692165005.4061835
166139;1692165006.4434378
170653;1692165006.8629508
159703;1692165007.0912116
158590;1692165007.3930452
152730;1692165008.5095606
151112;1692165009.633164
151771;1692165009.773088
173155;1692165010.9916449
172671;1692165011.2499082
143159;1692165011.757178
167268;1692165012.5180144
157733;1692165012.6540372
154292;1692165013.758349
151040;1692165014.127914
135095;1692165014.4372556
148873;1692165014.6010704
166190;1692165014.9033947
157681;1692165015.2569592
167185;1692165015.3911855
167505;1692165015.5639825
187165;1692165015.708099
156009;1692165015.9543004
159623;1692165016.1006162
189812;1692165017.0097003
157744;1692165017.144886
160221;1692165017.3037007
199470;1692165017.4806468
159480;1692165017.6088412
167510;1692165017.7638876
174836;1692165017.901472
162730;1692165018.0723658
57247;1692165020.806702
69145;1692165020.955286
148748;1692165023.084252
154308;1692165025.5758064
139406;1692165025.7484887
151403;1692165029.4964259
57490;1692165029.645981
103317;1692165029.7786171
94581;1692165030.1361423
49462;1692165033.2927783
56398;1692165033.4725807
61659;1692165033.6489012
74931;1692165033.7422993
71194;1692165033.853095
23452;1692165036.9283428
7637;1692165039.1859999
11450;1692165039.2897651
22181;1692165039.4246228
24746;1692165039.5336716
34965;1692165039.638933
32447;1692165039.7370653
33936;1692165039.9747102
36830;1692165040.1033585
60315;1692165040.2077458
65554;1692165040.3405862
89501;1692165040.463338
94684;1692165040.5411966
74293;1692165040.8259284
55754;1692165040.9388392
74135;1692165041.294821
86571;1692165041.527089
110354;1692165041.6483366
111837;1692165041.7610044
87921;1692165041.859702
89341;1692165041.998284
94966;1692165042.1028461
88395;1692165042.1998763
115840;1692165042.331244
98995;1692165042.5482695
97610;1692165042.6705275
138254;1692165042.774146
114110;1692165042.8977306
150322;1692165042.9950352
109037;1692165043.1130319
114717;1692165043.248635
116615;1692165043.8452377
131048;1692165043.9998286
143663;1692165044.1101828
158278;1692165044.2876823
148099;1692165044.4838457
149168;1692165044.5948126
144514;1692165044.9534924
136707;1692165045.229483
125894;1692165045.5148664
141156;1692165045.7768517
138289;1692165045.9067047
142282;1692165046.2726946
136802;1692165046.7146757
139461;1692165046.8199081
170528;1692165046.920146
136659;1692165047.0399275
149365;1692165047.1704586
138473;1692165047.3949406
180552;1692165047.5148473
137042;1692165049.1867108
127004;1692165049.4627447
140890;1692165049.7620542
143728;1692165050.9077241
151466;1692165051.0466497
149859;1692165052.278986
157823;1692165053.109334
150444;1692165053.253068
50012;1692165056.3898191
49389;1692165056.535042
78988;1692165056.8829553
86544;1692165057.0335138
106247;1692165057.3669617
124177;1692165057.6519017
148329;1692165058.2531981
117183;1692165058.411176
