15122;1692164834;801716;1692164834;900252;
4299;1692164834;921295;1692164834;944357;
2900;1692164834;956841;1692164834;964742;
2900;1692164835;1771;1692164835;9579;
2900;1692164835;31592;1692164835;42088;
2900;1692164835;56278;1692164835;69151;
2900;1692164835;86270;1692164835;95173;
2900;1692164835;108768;1692164835;120891;
2901;1692164835;152487;1692164835;161415;
2901;1692164835;181691;1692164835;190761;
2894;1692164835;206450;1692164835;219680;
2882;1692164835;236753;1692164835;252538;
2902;1692164835;276913;1692164835;301676;
2902;1692164835;320613;1692164835;337154;
2902;1692164835;351894;1692164835;360895;
2900;1692164835;376812;1692164835;385707;
2900;1692164835;401815;1692164835;409538;
2900;1692164835;427221;1692164835;435927;
2900;1692164835;452217;1692164835;459904;
2900;1692164835;476842;1692164835;484670;
2900;1692164835;508337;1692164835;527408;
2900;1692164835;548524;1692164835;556270;
2900;1692164835;579384;1692164835;588085;
2900;1692164835;609932;1692164835;619544;
2900;1692164835;636330;1692164835;649328;
2900;1692164835;676915;1692164835;685537;
2900;1692164835;702159;1692164835;717384;
2919;1692164835;727465;1692164835;747469;
2919;1692164835;756126;1692164835;763762;
2919;1692164835;801870;1692164835;809458;
2919;1692164835;827202;1692164835;842311;
2919;1692164835;856468;1692164835;864796;
2919;1692164835;878678;1692164835;894881;
2919;1692164835;906055;1692164835;914476;
2919;1692164835;951826;1692164835;964129;
2919;1692164835;976708;1692164835;984409;
2919;1692164836;2170;1692164836;13949;
2919;1692164836;29652;1692164836;41416;
2919;1692164836;59389;1692164836;67297;
2919;1692164836;76540;1692164836;87345;
2919;1692164836;101528;1692164836;111637;
2919;1692164836;128062;1692164836;140450;
2919;1692164836;158241;1692164836;167423;
2919;1692164836;176528;1692164836;185371;
2919;1692164836;201809;1692164836;214276;
2919;1692164836;228223;1692164836;238835;
2919;1692164836;257582;1692164836;267859;
2919;1692164836;278675;1692164836;287018;
2919;1692164836;306183;1692164836;323310;
2919;1692164836;336467;1692164836;345365;
2919;1692164836;377338;1692164836;387934;
2919;1692164836;408561;1692164836;421719;
2919;1692164836;439909;1692164836;456157;
2919;1692164836;476478;1692164836;488178;
2919;1692164836;517620;1692164836;530201;
2919;1692164836;546834;1692164836;583715;
2919;1692164836;597740;1692164836;663673;
2919;1692164836;687061;1692164836;695243;
2919;1692164836;747939;1692164836;779129;
2919;1692164836;796412;1692164836;807283;
2919;1692164836;828206;1692164836;842741;
2919;1692164836;860746;1692164836;869022;
2919;1692164836;886137;1692164836;905951;
2919;1692164836;926658;1692164836;935471;
2919;1692164836;951386;1692164836;961146;
2919;1692164836;976287;1692164836;984014;
2919;1692164837;1051;1692164837;10928;
2919;1692164837;30485;1692164837;38884;
2919;1692164837;56396;1692164837;66069;
2919;1692164837;79191;1692164837;86540;
2919;1692164837;102981;1692164837;112214;
2919;1692164837;127092;1692164837;134921;
2919;1692164837;151263;1692164837;159872;
2919;1692164837;177493;1692164837;191407;
2919;1692164837;206616;1692164837;214745;
2919;1692164837;228891;1692164837;238344;
2919;1692164837;262499;1692164837;281314;
2919;1692164837;296276;1692164837;304888;
2919;1692164837;329664;1692164837;339559;
2919;1692164837;356347;1692164837;364103;
2919;1692164837;377547;1692164837;385341;
2919;1692164837;401071;1692164837;408950;
2919;1692164837;432635;1692164837;446240;
2919;1692164837;457680;1692164837;466163;
2919;1692164837;501511;1692164837;516803;
2919;1692164837;526595;1692164837;543969;
2919;1692164837;556280;1692164837;563769;
2919;1692164837;601097;1692164837;608726;
2919;1692164837;626277;1692164837;637386;
2919;1692164837;651735;1692164837;661602;
2919;1692164837;677517;1692164837;687959;
2919;1692164837;700934;1692164837;711012;
2919;1692164837;728610;1692164837;739740;
2919;1692164837;756197;1692164837;763978;
2919;1692164837;778923;1692164837;789720;
2919;1692164837;806276;1692164837;815049;
2919;1692164837;826542;1692164837;837222;
2919;1692164837;856656;1692164837;864085;
2919;1692164837;876460;1692164837;889121;
2919;1692164837;907040;1692164837;922662;
2919;1692164837;936287;1692164837;949285;
2919;1692164837;975948;1692164837;985364;
2919;1692164838;4692;1692164838;16414;
2919;1692164838;29028;1692164838;36297;
2919;1692164838;50774;1692164838;60954;
2919;1692164838;78324;1692164838;98239;
2919;1692164838;109222;1692164838;116651;
2919;1692164838;150899;1692164838;159416;
2919;1692164838;176405;1692164838;184240;
2919;1692164838;201272;1692164838;212935;
2919;1692164838;226504;1692164838;235010;
2919;1692164838;253771;1692164838;263050;
2919;1692164838;276142;1692164838;284389;
2919;1692164838;301545;1692164838;312957;
2919;1692164838;326467;1692164838;335417;
2919;1692164838;351884;1692164838;365858;
2919;1692164838;376302;1692164838;387463;
2919;1692164838;403321;1692164838;413998;
2919;1692164838;426282;1692164838;434167;
2919;1692164838;456769;1692164838;468988;
2919;1692164838;486094;1692164838;498619;
2919;1692164838;525843;1692164838;537807;
2919;1692164838;551436;1692164838;566224;
2919;1692164838;576452;1692164838;586011;
2919;1692164838;600512;1692164838;609858;
2919;1692164838;627265;1692164838;634725;
2919;1692164838;650555;1692164838;664521;
